hcluster_id,country_name,country_isoa3,commodities_list,snl_id
00000000000000003509,Brazil,BRA,Copper;Gold,55846
00000000000000003510,Brazil,BRA,Diamonds,31304;53502;34494
00000000000000003511,Brazil,BRA,Zinc;Lead;Copper;Silver;Gold,36254;30370
00000000000000003512,Brazil,BRA,Iron Ore;Magnetite,64016
00000000000000003513,Brazil,BRA,Diamonds,32227
00000000000000003514,Brazil,BRA,Iron Ore,41853;60332;37737
00000000000000003515,Brazil,BRA,Coal,41592
00000000000000003516,Brazil,BRA,Iron Ore,50021;76913
00000000000000003517,Brazil,BRA,Graphite,64575
00000000000000003518,Brazil,BRA,Phosphate,66476
00000000000000003519,Brazil,BRA,Potash,74728;37721
00000000000000003520,Brazil,BRA,Chromite;Platinum;Palladium;Rhodium,70763
00000000000000003521,Brazil,BRA,Copper,66467
00000000000000003522,Brazil,BRA,Gold,64178
00000000000000003523,Brazil,BRA,Diamonds,34367;54557
00000000000000003524,Brazil,BRA,Gold;Silver;Copper;Tungsten;Cobalt;Nickel,41029
00000000000000003525,Brazil,BRA,Gold,58000
00000000000000003526,Brazil,BRA,Gold,41022
00000000000000003527,Brazil,BRA,Diamonds,35694;54882
00000000000000003528,Brazil,BRA,Phosphate;Niobium;Lanthanides,41620;29794;37635
00000000000000003529,Brazil,BRA,Iron Ore,40214
00000000000000003530,Brazil,BRA,Iron Ore;Gold,74736;74741;28503;76464;36122;75744
00000000000000003531,Brazil,BRA,Gold,58903
00000000000000003532,Brazil,BRA,Lithium,77778
00000000000000003533,Brazil,BRA,Gold,29723
00000000000000003534,Brazil,BRA,Gold,29202;64169;62733;63671
00000000000000003535,Brazil,BRA,Potash;Phosphate,37184
00000000000000003536,Brazil,BRA,Coal,64641
00000000000000003537,Brazil,BRA,Copper;Gold;Silver,29357
00000000000000003538,Brazil,BRA,Diamonds,31569
00000000000000003539,Brazil,BRA,Gold,65855
00000000000000003540,Brazil,BRA,Coal,64649
00000000000000003541,Brazil,BRA,Nickel;Cobalt,28021;27950
00000000000000003542,Brazil,BRA,Iron Ore,40427
00000000000000003543,Brazil,BRA,Gold;Diamonds,79021;64250;33179
00000000000000003544,Brazil,BRA,Gold;Copper,64176
00000000000000003545,Brazil,BRA,Gold,67548
00000000000000003546,Brazil,BRA,Iron Ore,37853
00000000000000003547,Brazil,BRA,Gold,53504;32492
00000000000000003548,Brazil,BRA,Diamonds,35623
00000000000000003549,Brazil,BRA,Gold;Silver;Lead;Zinc;Copper,36195
00000000000000003550,Brazil,BRA,Diamonds,31483;33270;30903
00000000000000003551,Brazil,BRA,Iron Ore;Manganese,31923;34437;63899;32611;59354;40162
00000000000000003552,Brazil,BRA,Gold,56253;59855;55328;33564
00000000000000003553,Brazil,BRA,Gold,66743
00000000000000003554,Brazil,BRA,Copper;Gold,32323;66851
00000000000000003555,Brazil,BRA,Gold;Silver,30209;34052;33690;39689;61122;38343;26184
00000000000000003556,Brazil,BRA,Phosphate,37336
00000000000000003557,Brazil,BRA,Gold;Iron Ore;Nickel;Copper,56171;34537
00000000000000003558,Brazil,BRA,Ilmenite;Rutile;Zircon;Heavy Mineral Sands;Lanthanides;Titanium,60476
00000000000000003559,Brazil,BRA,Iron Ore;Copper;Gold;Silver;Cobalt;Platinum;Palladium,37119;40611;64937;79382;37157;35780;63603;75656;25713
00000000000000003560,Brazil,BRA,Iron Ore,65691
00000000000000003561,Brazil,BRA,Nickel;Copper,36261
00000000000000003562,Brazil,BRA,Gold;Diamonds,52812;34025
00000000000000003563,Brazil,BRA,Diamonds;Gold,33640
00000000000000003564,Brazil,BRA,Gold;Silver,36467
00000000000000003565,Brazil,BRA,Gold,65964
00000000000000003566,Brazil,BRA,Iron Ore;Magnetite,57910
00000000000000003567,Brazil,BRA,Gold;Copper;Silver;Palladium;Platinum;Tin,76181
00000000000000003568,Brazil,BRA,Gold,33972;28873
00000000000000003569,Brazil,BRA,U3O8,59596
00000000000000003570,Brazil,BRA,Tin,33661;30556
00000000000000003571,Brazil,BRA,Diamonds,52862
00000000000000003572,Brazil,BRA,Iron Ore;Magnetite,61094
00000000000000003573,Brazil,BRA,Gold,66586
00000000000000003574,Brazil,BRA,Gold,34318
00000000000000003575,Brazil,BRA,Coal,64647
00000000000000003576,Brazil,BRA,Gold,25821
00000000000000003577,Brazil,BRA,Iron Ore,66038
00000000000000003578,Brazil,BRA,Copper;Zinc;Lead;Iron Ore,65800;64002
00000000000000003579,Brazil,BRA,Nickel;Cobalt,58276
00000000000000003580,Brazil,BRA,Gold;Silver,61199;26222;27816
00000000000000003581,Brazil,BRA,Gold,27427;27478;34034
00000000000000003582,Brazil,BRA,Diamonds,31418
00000000000000003583,Brazil,BRA,Gold,29270
00000000000000003584,Brazil,BRA,Zinc;Lead;Silver,28225
00000000000000003585,Brazil,BRA,Iron Ore,40597
00000000000000003586,Brazil,BRA,U3O8,61912
00000000000000003587,Brazil,BRA,Gold,57104
00000000000000003588,Brazil,BRA,Nickel;Copper;Cobalt;Platinum;Palladium,27382
00000000000000003589,Brazil,BRA,Gold,55848
00000000000000003590,Brazil,BRA,Diamonds,33193
00000000000000003591,Brazil,BRA,Molybdenum,36128
00000000000000003592,Brazil,BRA,Iron Ore,41013
00000000000000003593,Brazil,BRA,Gold,53934
00000000000000003594,Brazil,BRA,Iron Ore,39746
00000000000000003595,Brazil,BRA,Iron Ore,40550;36348
00000000000000003596,Brazil,BRA,Gold,75617
00000000000000003597,Brazil,BRA,Iron Ore,37948
00000000000000003598,Brazil,BRA,Iron Ore,37854
00000000000000003599,Brazil,BRA,Nickel;Copper;Platinum;Palladium;Rhodium,60560
00000000000000003600,Brazil,BRA,Gold,61123
00000000000000003601,Brazil,BRA,Gold,27248
00000000000000003602,Brazil,BRA,Iron Ore,56822
00000000000000003603,Brazil,BRA,Iron Ore,40530
00000000000000003604,Brazil,BRA,Nickel,58284
00000000000000003605,Brazil,BRA,Manganese,57998
00000000000000003606,Brazil,BRA,Gold,66078;76911
00000000000000003607,Brazil,BRA,Gold;Silver,30371
00000000000000003608,Brazil,BRA,Phosphate,78876
00000000000000003609,Brazil,BRA,Gold,39591
00000000000000003610,Brazil,BRA,Coal,64597
00000000000000003611,Brazil,BRA,Graphite,76553
00000000000000003612,Brazil,BRA,Nickel;Copper,57908
00000000000000003613,Brazil,BRA,Iron Ore;Magnetite;Vanadium;Titanium,65568
00000000000000003614,Brazil,BRA,Bauxite,64559
00000000000000003615,Brazil,BRA,Iron Ore;Manganese,36669
00000000000000003616,Brazil,BRA,Diamonds,31772
00000000000000003617,Brazil,BRA,Gold,66458
00000000000000003618,Brazil,BRA,Nickel;Cobalt;Scandium;Platinum;Palladium;Gold,80055
00000000000000003619,Brazil,BRA,U3O8;Phosphate,34718
00000000000000003620,Brazil,BRA,Nickel;Cobalt,32687
00000000000000003621,Brazil,BRA,Gold,25691
00000000000000003622,Brazil,BRA,Gold,55089
00000000000000003623,Brazil,BRA,Iron Ore,60532
00000000000000003624,Brazil,BRA,Nickel,59601
00000000000000003625,Brazil,BRA,Phosphate,63264
00000000000000003626,Brazil,BRA,Gold,40404
00000000000000003627,Brazil,BRA,Gold,26950
00000000000000003628,Brazil,BRA,Iron Ore,39738
00000000000000003629,Brazil,BRA,Iron Ore,40335
00000000000000003630,Brazil,BRA,Gold;Copper;Silver;Palladium,65469
00000000000000003631,Brazil,BRA,Gold,65467
00000000000000003632,Brazil,BRA,Gold,35299
00000000000000003633,Brazil,BRA,Gold;Silver,30065;59613
00000000000000003634,Brazil,BRA,Bauxite,55057
00000000000000003635,Brazil,BRA,Phosphate;Diamonds,64550;59612;31719
00000000000000003636,Brazil,BRA,U3O8,34716
00000000000000003637,Brazil,BRA,Gold;Copper;Silver;Lead;Zinc,40354;50248
00000000000000003638,Brazil,BRA,Gold,49503
00000000000000003639,Brazil,BRA,Gold,31602;60078
00000000000000003640,Brazil,BRA,Gold,57541
00000000000000003641,Brazil,BRA,Copper;Gold,38009
00000000000000003642,Brazil,BRA,Nickel,79207
00000000000000003643,Brazil,BRA,Gold,34049;26714
00000000000000003644,Brazil,BRA,Phosphate;Limestone,38130
00000000000000003645,Brazil,BRA,Gold,41886
00000000000000003646,Brazil,BRA,Gold,29671
00000000000000003647,Brazil,BRA,Copper;Gold,57290
00000000000000003648,Brazil,BRA,Iron Ore,61093
00000000000000003649,Brazil,BRA,Tin,29158
00000000000000003650,Brazil,BRA,Gold,55122
00000000000000003651,Brazil,BRA,Graphite,77118
00000000000000003652,Brazil,BRA,Bauxite,63268
00000000000000003653,Brazil,BRA,Phosphate,65407
00000000000000003654,Brazil,BRA,Lithium;Gold;Tin;Indium,57052
00000000000000003655,Brazil,BRA,Nickel;Copper,33685
00000000000000003656,Brazil,BRA,Gold;Silver,27410;66650
00000000000000003657,Brazil,BRA,Iron Ore,57382
00000000000000003658,Brazil,BRA,Manganese,59605
00000000000000003659,Brazil,BRA,Diamonds,81466
00000000000000003660,Brazil,BRA,Nickel;Copper,50013
00000000000000003661,Brazil,BRA,Phosphate;Niobium;Titanium;Vermiculite;Iron Ore,38129;38020;64880;78827;64947
00000000000000003662,Brazil,BRA,Diamonds,31391
00000000000000003663,Brazil,BRA,Gold,35168
00000000000000003664,Brazil,BRA,Copper;Gold;Silver,27830;81632
00000000000000003665,Brazil,BRA,Tantalum;Lithium;Niobium;Tin;Spodumene;Manganese,32018;63969
00000000000000003666,Brazil,BRA,Zinc;Copper,60623
00000000000000003667,Brazil,BRA,Gold,50274
00000000000000003668,Brazil,BRA,Iron Ore,66946
00000000000000003669,Brazil,BRA,Iron Ore,34439
00000000000000003670,Brazil,BRA,Bauxite,64553
00000000000000003671,Brazil,BRA,Iron Ore;Phosphate,37849
00000000000000003672,Brazil,BRA,Tin;Tungsten,67353
00000000000000003673,Brazil,BRA,Phosphate,65405
00000000000000003674,Brazil,BRA,Zinc,34914
00000000000000003675,Brazil,BRA,Gold,33880
00000000000000003676,Brazil,BRA,Nickel;Cobalt,37604
00000000000000003677,Brazil,BRA,Zinc;Lead,24815
00000000000000003678,Brazil,BRA,Nickel,30369
00000000000000003679,Brazil,BRA,Iron Ore,40348
00000000000000003680,Brazil,BRA,Nickel,28002
00000000000000003681,Brazil,BRA,Nickel;Cobalt,58307
00000000000000003682,Brazil,BRA,Iron Ore,40566
00000000000000003683,Brazil,BRA,Niobium;Lanthanides,37090
00000000000000003684,Brazil,BRA,Iron Ore;Manganese,40909;36850
00000000000000003685,Brazil,BRA,Nickel,32689
00000000000000003686,Brazil,BRA,Bauxite,53154
00000000000000003687,Brazil,BRA,Gold,36205
00000000000000003688,Brazil,BRA,Gold,77833
00000000000000003689,Brazil,BRA,Gold,55847
00000000000000003690,Brazil,BRA,Bauxite,63680
00000000000000003691,Brazil,BRA,Gold,41187
00000000000000003692,Brazil,BRA,Potash;Potassium Oxide,63266
00000000000000003693,Brazil,BRA,Gold,55907
00000000000000003694,Brazil,BRA,Gold,57844
00000000000000003695,Brazil,BRA,Lead,28677
00000000000000003696,Brazil,BRA,Gold;Silver,81571
00000000000000003697,Brazil,BRA,Iron Ore,65845
00000000000000003698,Brazil,BRA,Gold,57999
00000000000000003699,Brazil,BRA,Nickel;Iron Ore,28543
00000000000000003700,Brazil,BRA,Gold,56813
00000000000000003701,Brazil,BRA,Iron Ore,57383
00000000000000003702,Brazil,BRA,Copper;Gold,79831;30348
00000000000000003703,Brazil,BRA,Tin,27563
00000000000000003704,Brazil,BRA,Potash;Potassium Oxide,67451
00000000000000003705,Brazil,BRA,Bauxite,54234
00000000000000003706,Brazil,BRA,Ilmenite;Rutile;Zircon;Heavy Mineral Sands,63741
00000000000000003707,Brazil,BRA,Copper,76915
00000000000000003708,Brazil,BRA,Gold;Copper,59572
00000000000000003709,Brazil,BRA,Platinum,32048
00000000000000003710,Brazil,BRA,Gold,64179
00000000000000003711,Brazil,BRA,Diamonds,33756
00000000000000003712,Brazil,BRA,Diamonds,35596
00000000000000003713,Brazil,BRA,Diamonds;Gold,32039;53634
00000000000000003714,Brazil,BRA,Gold,53726
00000000000000003715,Brazil,BRA,Iron Ore,35403
00000000000000003716,Brazil,BRA,Diamonds,35396
00000000000000003717,Brazil,BRA,Phosphate,41622
00000000000000003718,Brazil,BRA,Graphite,77115
00000000000000003719,Brazil,BRA,Platinum;Palladium;Gold;Copper;Nickel;Cobalt;Chromium;Vanadium;Titanium;Iron Ore,31150
00000000000000003720,Brazil,BRA,Gold,35267
00000000000000003721,Brazil,BRA,Copper;Gold;Silver,40180
00000000000000003722,Brazil,BRA,Nickel,55850
00000000000000003723,Brazil,BRA,Gold,36517
00000000000000003724,Brazil,BRA,Diamonds,32660
00000000000000003725,Brazil,BRA,Gold;Copper;Lead;Zinc,40422
00000000000000003726,Brazil,BRA,Gold,59528
00000000000000003727,Brazil,BRA,Gold,50952
00000000000000003728,Brazil,BRA,Tin;Niobium;Tantalum;U3O8;Lanthanides;Thorium,27461;37034
00000000000000003729,Brazil,BRA,Bauxite,55006
00000000000000003730,Brazil,BRA,U3O8,59597
00000000000000003731,Brazil,BRA,Gold,57068
00000000000000003732,Brazil,BRA,Iron Ore,37850
00000000000000003733,Brazil,BRA,Iron Ore,40608
00000000000000003734,Brazil,BRA,Zinc;Lead;Silver;Gold,70471
00000000000000003735,Brazil,BRA,Manganese,58122
00000000000000003736,Brazil,BRA,Iron Ore,40345;39547
00000000000000003737,Brazil,BRA,Gold;Zinc;Nickel;Copper;Manganese,57989
00000000000000003738,Brazil,BRA,Copper,67213
00000000000000003739,Brazil,BRA,Copper;Iron Ore;Gold;Nickel,32324;33659;31223;58367
00000000000000003740,Brazil,BRA,Diamonds,32349
00000000000000003741,Brazil,BRA,Nickel;Cobalt,58323
00000000000000003742,Brazil,BRA,Tungsten,62385
00000000000000003743,Brazil,BRA,Diamonds,33541
00000000000000003744,Brazil,BRA,Gold;Silver,28502
00000000000000003745,Brazil,BRA,Tin,28726
00000000000000003746,Brazil,BRA,Diamonds,33269
00000000000000003747,Brazil,BRA,Diamonds,59550
00000000000000003748,Brazil,BRA,Gold,53528
00000000000000003749,Brazil,BRA,U3O8,59598
00000000000000003750,Brazil,BRA,Molybdenum,60753
00000000000000003751,Brazil,BRA,Gold,57282;65805
00000000000000003752,Brazil,BRA,Gold;Silver;Copper;Tungsten,32200
00000000000000003753,Brazil,BRA,Diamonds,31370
00000000000000003754,Brazil,BRA,Copper,36306
00000000000000003755,Brazil,BRA,Diamonds,31410
00000000000000003756,Brazil,BRA,Phosphate;Gold;Copper;Lead;Zinc,40801
00000000000000003757,Brazil,BRA,Iron Ore,34413
00000000000000003758,Brazil,BRA,Diamonds,54556
00000000000000003759,Brazil,BRA,Gold,57842
00000000000000003760,Brazil,BRA,Manganese;Gold;Tin;Diamonds,61251;68151
00000000000000003761,Brazil,BRA,Gold,29780
00000000000000003762,Brazil,BRA,Diamonds,32948
00000000000000003763,Brazil,BRA,Iron Ore,36427
00000000000000003764,Brazil,BRA,Iron Ore,39659
00000000000000003765,Brazil,BRA,Iron Ore,49523
00000000000000003766,Brazil,BRA,Gold,55796
00000000000000003767,Brazil,BRA,Diamonds,53741
00000000000000003768,Brazil,BRA,Bauxite,76651
00000000000000003769,Brazil,BRA,Diamonds,35264
00000000000000003770,Brazil,BRA,Phosphate;Potash,41702
00000000000000003771,Brazil,BRA,Copper;Gold;Silver;Molybdenum,25761;70617
00000000000000003772,Brazil,BRA,Copper;Gold;Iron Ore;Cobalt,79537
00000000000000003773,Brazil,BRA,Zinc;Lead,79364
00000000000000003774,Brazil,BRA,Graphite,77113
00000000000000003775,Brazil,BRA,Diamonds,34638
00000000000000003776,Brazil,BRA,Potash,37389
00000000000000003777,Brazil,BRA,Phosphate,41703
00000000000000003778,Brazil,BRA,Gold;Copper,33969
00000000000000003779,Brazil,BRA,Graphite,79276
00000000000000003780,Brazil,BRA,Gold,56664
00000000000000003781,Brazil,BRA,Nickel;Cobalt;Iron Ore,34209
00000000000000003782,Brazil,BRA,Gold;Silver,55908
00000000000000003783,Brazil,BRA,Gold;Silver,62468
00000000000000003784,Brazil,BRA,Gold;Iron Ore,30248;34082
00000000000000003785,Brazil,BRA,Phosphate,66474
00000000000000003786,Brazil,BRA,Nickel;Copper;Cobalt;Platinum;Palladium;Gold,33832;33207
00000000000000003787,Brazil,BRA,Phosphate,40675
00000000000000003788,Brazil,BRA,Gold,58004
00000000000000003789,Brazil,BRA,Graphite,66483
00000000000000003790,Brazil,BRA,Copper;Gold,30360
00000000000000003791,Brazil,BRA,Graphite,66484
00000000000000003792,Brazil,BRA,Gold,29197
00000000000000003793,Brazil,BRA,Lanthanides,60830
00000000000000003794,Brazil,BRA,Phosphate,66844
00000000000000003795,Brazil,BRA,Gold,30891
00000000000000003796,Brazil,BRA,Copper;Gold,50615
00000000000000003797,Brazil,BRA,Copper,65925
00000000000000003798,Brazil,BRA,Tin,36058
00000000000000003799,Brazil,BRA,Gold,66482
00000000000000003800,Brazil,BRA,Diamonds,34668
00000000000000003801,Brazil,BRA,Phosphate;Potash;Potassium Oxide,63903
00000000000000003802,Brazil,BRA,Phosphate,76597
00000000000000003803,Brazil,BRA,Iron Ore,61489
00000000000000003804,Brazil,BRA,Iron Ore,39656
00000000000000003805,Brazil,BRA,Manganese,55692
00000000000000003806,Brazil,BRA,Gold,58003
00000000000000003807,Brazil,BRA,Gold,62321
00000000000000003808,Brazil,BRA,Gold;Copper;Iron Ore;Molybdenum;Silver,78429
00000000000000003809,Brazil,BRA,Phosphate,65409
00000000000000003810,Brazil,BRA,Lanthanides,68196
00000000000000003811,Brazil,BRA,Gold,57553
00000000000000003812,Brazil,BRA,Gold,54539
00000000000000003813,Brazil,BRA,Copper;Gold;Iron Ore,35300
00000000000000003814,Brazil,BRA,Iron Ore;Manganese,52292
00000000000000003815,Brazil,BRA,Phosphate,63892
00000000000000003816,Brazil,BRA,Iron Ore,39536
00000000000000003817,Brazil,BRA,Iron Ore,40565
00000000000000003818,Brazil,BRA,Gold,34317
00000000000000003819,Brazil,BRA,Gold;Copper,56905
00000000000000003820,Brazil,BRA,Phosphate;Ilmenite;Rare Earth Elements,41621;75728
00000000000000003821,Brazil,BRA,Potash,36821
00000000000000003822,Brazil,BRA,Gold,30015
00000000000000003823,Brazil,BRA,Gold,25686
00000000000000003824,Brazil,BRA,Diamonds,57846
00000000000000003825,Brazil,BRA,Nickel,61257
00000000000000003826,Brazil,BRA,Gold,32513
00000000000000003827,Brazil,BRA,Copper;Gold,65937
00000000000000003828,Brazil,BRA,Gold,36266
00000000000000003829,Brazil,BRA,Gold,29994
00000000000000003830,Brazil,BRA,Iron Ore,37967
00000000000000003831,Brazil,BRA,Phosphate,66845
00000000000000003832,Brazil,BRA,Iron Ore,56847
00000000000000003833,Brazil,BRA,Zinc,33274
00000000000000003834,Brazil,BRA,Diamonds,34266
00000000000000003835,Brazil,BRA,Potash;Potassium Oxide,59712
00000000000000003836,Brazil,BRA,Diamonds,33389
00000000000000003837,Brazil,BRA,U3O8;Vanadium,60622
00000000000000003838,Brazil,BRA,Gold,27746
00000000000000003839,Brazil,BRA,Iron Ore,52079
00000000000000003840,Brazil,BRA,Manganese,62154
00000000000000003841,Brazil,BRA,Chromite,76916
00000000000000003842,Brazil,BRA,Gold,28678
00000000000000003843,Brazil,BRA,Vanadium,75583
00000000000000003844,Brazil,BRA,Zinc;Lead;Silver,27388
00000000000000003845,Brazil,BRA,Nickel;Cobalt;Copper,28109
00000000000000003846,Brazil,BRA,Diamonds,32873
00000000000000003847,Brazil,BRA,Gold,65359
00000000000000003848,Brazil,BRA,Gold,31691
00000000000000003849,Brazil,BRA,Nickel,38560
00000000000000003850,Brazil,BRA,Gold,29694
00000000000000003851,Brazil,BRA,Manganese;Iron Ore;Gold,65534;65536
00000000000000003852,Brazil,BRA,Manganese,60732
00000000000000003853,Brazil,BRA,Iron Ore,58368
00000000000000003854,Brazil,BRA,Iron Ore,61095
00000000000000003855,Brazil,BRA,Iron Ore;Magnetite,37889
00000000000000003921,Nation of Brunei the Abode of Peace,BRN,Coal,40048
00000000000000003922,Botswana,BWA,Diamonds,31352;35472;31349;32968;34352;32376;32818;39425;31350;52936;31348;33408;79342;35524;50165;34003
00000000000000003923,Botswana,BWA,Diamonds,38544
00000000000000003924,Botswana,BWA,U3O8;Coal,55696;41069
00000000000000003925,Botswana,BWA,Copper;Silver,63164
00000000000000003926,Botswana,BWA,Copper;Silver,34014
00000000000000003927,Botswana,BWA,Copper;Silver;Zinc;Lead;Molybdenum;Palladium;Platinum,38696
00000000000000003928,Botswana,BWA,Coal,41492
00000000000000003929,Botswana,BWA,Diamonds,66548
00000000000000003930,Botswana,BWA,Lithium,79485
00000000000000003931,Botswana,BWA,Diamonds,50163
00000000000000003932,Botswana,BWA,Nickel;Copper;Cobalt;Platinum;Palladium;Rhodium,33255;58319;27053
00000000000000003933,Botswana,BWA,Copper;Silver,65171
00000000000000003934,Botswana,BWA,Coal,38938
00000000000000003935,Botswana,BWA,Gold,29825
00000000000000003936,Botswana,BWA,Diamonds,33410
00000000000000003937,Botswana,BWA,Copper;Zinc;Gold;Silver;Platinum;Cobalt;Iron Ore,50627
00000000000000003938,Botswana,BWA,U3O8;Copper;Vanadium;Gold,62444
00000000000000003939,Botswana,BWA,Diamonds,31643;31354
00000000000000003940,Botswana,BWA,Copper;Lead;Zinc;Silver,80123
00000000000000003941,Botswana,BWA,Gold,26658;28387;29010
00000000000000003942,Botswana,BWA,U3O8,56987
00000000000000003943,Botswana,BWA,Manganese,68523
00000000000000003944,Botswana,BWA,Gold;Nickel;Copper;Palladium;Platinum;Silver;Cobalt;Diamonds,32512;28997;31062;27656;27655;27518;33066;54780
00000000000000003945,Botswana,BWA,Diamonds,31351;61770;37142;36672
00000000000000003946,Botswana,BWA,Diamonds,35937;33409
00000000000000003947,Botswana,BWA,Diamonds,51572
00000000000000003948,Botswana,BWA,Manganese,80211
00000000000000003949,Botswana,BWA,Gold;Diamonds,29001;53260
00000000000000003950,Botswana,BWA,Manganese,62162
00000000000000003951,Botswana,BWA,Coal,50373
00000000000000003952,Botswana,BWA,Diamonds,35624
00000000000000003953,Botswana,BWA,Copper;Silver,36026
00000000000000003954,Botswana,BWA,Zinc;Lead;Silver;Copper;Vanadium;Gallium;Germanium;Cobalt,34005
00000000000000003955,Botswana,BWA,Gold,28988
00000000000000003956,Botswana,BWA,Diamonds,31353
00000000000000003957,Botswana,BWA,Diamonds,31499
00000000000000003958,Botswana,BWA,Diamonds,70700
